src1_port2_qdepth_max,src1_port2_mbps_mean,src1_port2_mbps_std,src1_port3_qdepth_max,src1_port3_mbps_mean,src1_port3_mbps_std,src1_port4_qdepth_max,src1_port4_mbps_mean,src1_port4_mbps_std,src1_port5_qdepth_max,src1_port5_mbps_mean,src1_port5_mbps_std,src1_port2_mbps_cv,src1_port2_load_util,src1_port3_mbps_cv,src1_port3_load_util,src1_port4_mbps_cv,src1_port4_load_util,src1_port5_mbps_cv,src1_port5_load_util,qdepth_max_imbalance,mbps_imbalance,total_qdepth_max,Total_Load_Mbps,Weight_Port2,Capacity_Port2,Weight_Port3,Capacity_Port3,Weight_Port4,Capacity_Port4,Weight_Port5,Capacity_Port5,Label_Latency_ms,Label_Latency_p99_ms,Label_Jitter_ms,Label_Loss_Rate,qdepth_p99_port2,qdepth_slope_port2,qdepth_cv_port2,qdepth_max_diff_port2,qdepth_fft_max_port2,qdepth_fft_centroid_port2,mbps_slope_port2,qdepth_p99_port3,qdepth_slope_port3,qdepth_cv_port3,qdepth_max_diff_port3,qdepth_fft_max_port3,qdepth_fft_centroid_port3,mbps_slope_port3,qdepth_p99_port4,qdepth_slope_port4,qdepth_cv_port4,qdepth_max_diff_port4,qdepth_fft_max_port4,qdepth_fft_centroid_port4,mbps_slope_port4,qdepth_p99_port5,qdepth_slope_port5,qdepth_cv_port5,qdepth_max_diff_port5,qdepth_fft_max_port5,qdepth_fft_centroid_port5,mbps_slope_port5,max_qdepth_p99,total_qdepth_p99,qdepth_oscillation,qdepth_fft_max_all,src1_port2_mbps_drop,mbps_slope_neg_port2,src1_port3_mbps_drop,mbps_slope_neg_port3,src1_port4_mbps_drop,mbps_slope_neg_port4,src1_port5_mbps_drop,mbps_slope_neg_port5,src1_port2_qdepth_max_ecdf,qdepth_p99_port2_ecdf,qdepth_max_diff_port2_ecdf,qdepth_fft_max_port2_ecdf,src1_port2_mbps_drop_ecdf,src1_port2_mbps_std_ecdf,src1_port2_mbps_cv_ecdf,src1_port2_load_util_ecdf,qdepth_cv_port2_ecdf,qdepth_fft_centroid_port2_ecdf,qdepth_slope_port2_ecdf,mbps_slope_neg_port2_ecdf,src1_port3_qdepth_max_ecdf,qdepth_p99_port3_ecdf,qdepth_max_diff_port3_ecdf,qdepth_fft_max_port3_ecdf,src1_port3_mbps_drop_ecdf,src1_port3_mbps_std_ecdf,src1_port3_mbps_cv_ecdf,src1_port3_load_util_ecdf,qdepth_cv_port3_ecdf,qdepth_fft_centroid_port3_ecdf,qdepth_slope_port3_ecdf,mbps_slope_neg_port3_ecdf,src1_port4_qdepth_max_ecdf,qdepth_p99_port4_ecdf,qdepth_max_diff_port4_ecdf,qdepth_fft_max_port4_ecdf,src1_port4_mbps_drop_ecdf,src1_port4_mbps_std_ecdf,src1_port4_mbps_cv_ecdf,src1_port4_load_util_ecdf,qdepth_cv_port4_ecdf,qdepth_fft_centroid_port4_ecdf,qdepth_slope_port4_ecdf,mbps_slope_neg_port4_ecdf,src1_port5_qdepth_max_ecdf,qdepth_p99_port5_ecdf,qdepth_max_diff_port5_ecdf,qdepth_fft_max_port5_ecdf,src1_port5_mbps_drop_ecdf,src1_port5_mbps_std_ecdf,src1_port5_mbps_cv_ecdf,src1_port5_load_util_ecdf,qdepth_cv_port5_ecdf,qdepth_fft_centroid_port5_ecdf,qdepth_slope_port5_ecdf,mbps_slope_neg_port5_ecdf,qdepth_max_imbalance_ecdf,mbps_imbalance_ecdf,total_qdepth_max_ecdf,max_qdepth_p99_ecdf,total_qdepth_p99_ecdf,qdepth_oscillation_ecdf,qdepth_fft_max_all_ecdf,idx_congestion,idx_instability,idx_load_balance,Label_Class
64,0.7158,0.1621,64,0.7016,0.1378,4,0.591,0.1406,4,0.5729,0.1288,0.2265,0.8948,0.1964,0.877,0.2379,0.4925,0.2248,0.4774,60,0.0639,136,3.6,2,0.8,2,0.8,1,1.2,1,1.2,1510.3404615384616,2230.76,40.88482915343104,25.15547263681592,64.0,0.6571932328617609,0.4254458513279777,53.0,731.1769137670361,0.1562748353668718,0.0033189202804248,64.0,0.6107426220561694,0.4177495167211321,51.0,654.3984693869398,0.1315057072076901,0.0034540951261491,3.1799999999999926,0.0050795516561017,0.5715470972493704,3.0,12.362651401900887,0.2414862018774972,0.002725956089165,4.0,0.0043239158725494,0.5563647166845235,4.0,14.325531116025164,0.2209032729261246,0.001788128122245,64.0,135.18,0.4927767954957509,731.1769137670361,0.0842,0.0,0.0984,0.0,0.609,0.0,0.6271,0.0,1.0,1.0,0.992580816110228,0.7943826179120297,0.3396926338102808,0.9920508744038156,0.8876523582405935,0.6608373078961314,0.8076311605723371,0.4409114997350291,0.9454160042395336,0.9697933227344993,1.0,1.0,0.9936406995230525,0.7530471648118707,0.4218335983041865,0.9772125066242712,0.8298887122416534,0.579226285108638,0.8055113937466879,0.3804981452040276,0.9077901430842608,0.9666136724960256,0.6279809220985691,0.5580286168521462,0.7323794382617912,0.5257021727609963,0.5013248542660307,0.7148913619501854,0.8653948065712772,0.4992050874403815,0.8680445151033387,0.5500794912559619,0.730259671436142,0.971383147853736,0.6343402225755167,0.6449390567037626,0.8155802861685215,0.6136724960254372,0.5060943296237413,0.665606783253842,0.8351881293057764,0.4944356120826709,0.863275039745628,0.3439321674615792,0.7069422363540011,0.9708532061473238,0.6645468998410174,0.1913089560148383,0.8563857975622682,1.0,0.8585055643879174,0.8505564387917329,0.7313195548489666,0.3750020859258211,0.6961682305980268,0.0008473455981205,1
4,0.4081,0.0644,4,0.4022,0.0632,2,0.1933,0.0434,2,0.2109,0.0399,0.1578,0.5101,0.1571,0.5027,0.2245,0.1611,0.1892,0.1758,2,0.1017,12,1.2,7,0.8,7,0.8,4,1.2,4,1.2,43.231,97.94300000000013,22.4164351760424,0.0,4.0,-0.0045492721164613,0.3021466375611482,2.0,12.377888430421914,0.2319325453937396,0.0007561590145576,4.0,-0.0059210526315789,0.3080878451473194,2.0,16.241546626578465,0.2271738113789518,0.0008852183650615,2.0,-0.000573908174692,0.2051956704170308,2.0,3.454546023805786,0.2752858031702291,0.0009955207166853,2.0,1.3997760358335065e-05,0.1999043240171681,2.0,3.203821759028872,0.2808383810309773,-0.0002712765957446,4.0,12.0,0.2538336192856666,16.241546626578465,0.3919,0.0,0.3978,0.0,1.0067,0.0,0.9891,0.0002712765957446,0.4780074191838898,0.4848966613672496,0.4970853206147324,0.4107048224695283,0.6693163751987281,0.3100158982511923,0.5384207737148914,0.3312135665076841,0.4827768945416004,0.566507684154743,0.030736618971913,0.9697933227344993,0.4795972443031266,0.4833068362480127,0.5135135135135135,0.5182829888712241,0.699523052464229,0.3068362480127186,0.5299417064122947,0.3010068892421834,0.5034446210916799,0.534181240063593,0.018018018018018,0.9666136724960256,0.3248542660307366,0.3275039745627981,0.6030736618971914,0.1001589825119236,0.8844727080021197,0.1414944356120826,0.8404875463698993,0.1165871754107048,0.1891891891891892,0.990990990990991,0.2511923688394276,0.971383147853736,0.3322734499205087,0.3338632750397456,0.6083730789613142,0.0964493905670376,0.8479067302596714,0.1165871754107048,0.7276099629040805,0.1526232114467408,0.1748807631160572,0.9978802331743508,0.3566507684154743,0.994700582935877,0.2930577636459989,0.3296237413884472,0.2702702702702703,0.2750397456279809,0.2962374138844727,0.2384737678855326,0.3116057233704292,0.2634468267094494,0.0996800070717879,8.869020578692118e-07,4
14,0.3908,0.1059,13,0.3741,0.1028,4,0.2641,0.0845,4,0.2616,0.0787,0.271,0.4885,0.2748,0.4676,0.32,0.2201,0.3008,0.218,10,0.0601,35,1.2,7,0.8,7,0.8,4,1.2,4,1.2,135.5429,684.0000000000005,49.0248319263039,0.3703703703703704,11.659999999999997,0.0114654333008763,0.8385825271121193,6.0,52.94661215437367,0.1695882092246966,0.0021239045764362,12.22,0.0160662122687439,0.8389903535873671,6.0,51.15035846299586,0.170863087633273,0.0021222005842258,4.0,0.0029454722492697,0.6120457499239741,4.0,14.576846869423267,0.2546223555867397,0.001177458617332,4.0,0.0036757546251217,0.5706343687217235,4.0,14.323875625751011,0.2603824556964982,0.0011333982473222,12.22,31.879999999999995,0.715063249836296,52.94661215437367,0.4092,0.0,0.4259,0.0,0.9359,0.0,0.9384,0.0,0.5813460519342872,0.5776364599894012,0.9432962374138844,0.5696873343932167,0.7148913619501854,0.6364599894011659,0.9385267620561738,0.2856385797562268,0.9576046634870164,0.4483306836248013,0.5760466348701643,0.9697933227344993,0.5776364599894012,0.5786963434022258,0.940646528881823,0.5691573926868044,0.721250662427133,0.5892951775304717,0.940646528881823,0.2792792792792792,0.9576046634870164,0.4562798092209857,0.5786963434022258,0.9666136724960256,0.6279809220985691,0.640169581346052,0.81293057763646,0.6237413884472708,0.8208797032326444,0.4679385267620561,0.9517753047164812,0.1796502384737678,0.8897721250662427,0.8097509273979863,0.6539480657127716,0.971383147853736,0.6343402225755167,0.6449390567037626,0.8155802861685215,0.6131425543190249,0.8208797032326444,0.4340222575516693,0.9401165871754108,0.1796502384737678,0.8722840487546369,0.9194488606253312,0.6921038685744568,0.9708532061473238,0.4917859035506094,0.1828298887122416,0.447800741918389,0.447800741918389,0.451510333863275,0.9544250132485428,0.4403815580286168,0.3969851635883634,0.5223389007794175,5.747031713617961e-07,2
7,0.1088,0.0574,2,0.0991,0.0289,16,0.5115,0.1051,17,0.5265,0.119,0.5276,0.136,0.2916,0.1239,0.2055,0.4262,0.226,0.4388,15,0.2076,42,1.2,5,0.8,5,0.8,7,1.2,7,1.2,64.11060000000002,415.69000000000136,21.009881004378634,0.0,2.6000000000000227,0.0024174327545114,1.0546901680382754,6.0,16.517443018026903,0.2339852746039846,0.0004908069458631,1.1200000000000043,0.0011406196799455,0.6588490200721255,1.0,9.031837038060557,0.262798405814386,8.648280558392928e-05,12.480000000000018,0.0001702417432754,0.7131731738353538,12.0,38.30113073877188,0.2030370439153073,0.0008600612870275,11.720000000000027,0.0031664964249233,0.7732062771572812,10.0,42.2493568455697,0.2014269697905455,0.0017909431392577,12.480000000000018,27.92000000000008,0.799979659775759,42.2493568455697,0.6912,0.0,0.7009000000000001,0.0,0.6885,0.0,0.6735,0.0,0.5553789083200847,0.3010068892421834,0.9432962374138844,0.5166931637519873,0.9501854795972444,0.2628510863804981,0.9936406995230525,0.0503444621091679,0.9793322734499204,0.5813460519342872,0.4811870694223635,0.9697933227344993,0.2559618441971383,0.1229464758876523,0.2713301536830949,0.2347641759406465,0.9644939056703764,0.0471648118706942,0.9528351881293058,0.036036036036036,0.9369369369369368,0.9560148383677796,0.4181240063593004,0.9666136724960256,0.7874933757286698,0.7832538420773715,0.9761526232114468,0.7636459989401165,0.5363010068892422,0.570217276099629,0.7874933757286698,0.4647588765235824,0.9199788023317436,0.2978272390037096,0.3857975622681505,0.971383147853736,0.7901430842607313,0.7811340752517223,0.9671436142024378,0.7694753577106518,0.5241123476417594,0.6279809220985691,0.8404875463698993,0.4764175940646529,0.9385267620561738,0.2925278219395866,0.6735559088500265,0.9708532061473238,0.5029146793852676,0.6481187069422364,0.4531001589825119,0.4488606253312135,0.4435612082670906,0.9719130895601484,0.4345521992580816,0.8503176677209014,0.8314196920082493,1.758103223417256e-07,2
13,0.4599,0.0848,14,0.4627,0.0991,2,0.1623,0.0365,2,0.1451,0.0436,0.1844,0.5749,0.2142,0.5784,0.2249,0.1352,0.3005,0.1209,12,0.1539,31,1.2,8,0.8,8,0.8,4,1.2,4,1.2,48.81120000000001,205.06000000000003,17.994775230057694,0.0,12.069999999999991,-0.0151356428132789,0.6192576615665791,7.0,39.24165461056364,0.1697588269577415,0.0005378752302857,11.20999999999998,-0.0134161759924863,0.6090990501491216,7.0,41.41511117826753,0.1530832476846397,0.0007897265469782,2.0,-0.0002095148647184,0.2799503121507033,1.0,4.281441644442782,0.2588367534887762,-3.2944406314343894e-05,2.0,0.001603872412672,0.4151332327181594,2.0,7.523860304303068,0.2408816185007027,0.0003915760575082,12.069999999999991,27.279999999999973,0.4808600641461409,41.41511117826753,0.3401,0.0,0.3373,0.0,1.0377,3.2944406314343894e-05,1.0549,0.0,0.5802861685214626,0.5797562268150503,0.9554848966613672,0.5627980922098569,0.611552729199788,0.4562798092209857,0.798622151563328,0.3889772125066242,0.9258081611022788,0.4488606253312135,0.0063593004769475,0.9697933227344993,0.5802861685214626,0.5760466348701643,0.9576046634870164,0.5617382087970323,0.6104928457869634,0.5543190249072601,0.8706942236354,0.3900370959194488,0.927927927927928,0.4409114997350291,0.0074191838897721,0.9666136724960256,0.3248542660307366,0.3275039745627981,0.3322734499205087,0.1298357180710121,0.8977212506624271,0.0842607313195548,0.8436671966083731,0.1028086910439851,0.3842077371489136,0.890302066772655,0.2999470058293588,0.9772125066242712,0.3322734499205087,0.3338632750397456,0.6083730789613142,0.2485426603073662,0.9226285108638048,0.1494435612082671,0.9395866454689984,0.0779014308426073,0.7530471648118707,0.5368309485956545,0.5733969263381028,0.9708532061473238,0.4944356120826709,0.4817170111287758,0.4446210916799152,0.4472708002119767,0.4419713831478537,0.8383677795442501,0.433492315845257,0.4196709621392172,0.3993047400511649,8.886310709115789e-07,2
64,0.7432,0.1722,64,0.7252,0.1768,6,0.3808,0.1224,26,0.3769,0.1377,0.2317,0.929,0.2438,0.9065,0.3214,0.3173,0.3653,0.3141,58,0.1778,160,4.8,2,0.8,2,0.8,2,1.2,2,1.2,2588.663181818182,6074.869999999998,76.5206464843074,17.248603351955307,64.0,0.2432675395739689,0.3525570148527245,16.0,686.2648425494319,0.1347212303968623,0.003126441274184,64.0,0.2165135821770568,0.3672841209707599,64.0,560.2552638252429,0.1710797657999448,0.0029732264999022,5.159999999999997,0.0113738518663279,0.8211872030764793,5.0,30.02331184113321,0.2356803111805881,-0.0007174125464139,18.43999999999997,0.0084619894469415,1.6056942835519483,25.0,59.495307716609446,0.2557966464705589,-0.0016380691811608,64.0,151.59999999999997,0.7866806556129781,686.2648425494319,0.0568,0.0,0.0748,0.0,0.8191999999999999,0.0007174125464139,0.8230999999999999,0.0016380691811608,1.0,1.0,0.9793322734499204,0.7668256491785903,0.0498145204027557,0.9957604663487016,0.8971913089560148,0.9507154213036566,0.6666666666666666,0.4213036565977742,0.598834128245893,0.9697933227344993,1.0,1.0,1.0,0.6767355590885002,0.2199258081611022,0.9984101748807632,0.9130895601483836,0.7811340752517223,0.7037625861155273,0.4573396926338103,0.5983041865394807,0.9666136724960256,0.7233704292527822,0.7239003709591945,0.881293057763646,0.7493375728669847,0.6936936936936937,0.6385797562268151,0.953365129835718,0.3068362480127186,0.94223635400106,0.4647588765235824,0.78060413354531,0.9994700582935876,0.8028616852146264,0.7970323264440912,0.989401165871754,0.78060413354531,0.6947535771065183,0.7042925278219396,0.9735029146793852,0.305776364599894,0.994700582935877,0.848966613672496,0.7689454160042395,1.0,0.620561738208797,0.5506094329623742,0.9215686274509804,1.0,0.917329093799682,0.9703232644409115,0.6963434022257552,0.7066954964222619,0.882708236333226,0.0038175746951799,1
64,0.7066,0.1176,64,0.7142,0.1133,3,0.3923,0.0918,4,0.4136,0.0767,0.1664,0.8832,0.1586,0.8928,0.234,0.3269,0.1854,0.3447,61,0.1539,135,2.4,4,0.8,4,0.8,2,1.2,2,1.2,731.7640625,1093.1,16.280318373590845,1.11731843575419,64.0,0.7839157097584063,0.5566994471501627,7.0,1076.583840292771,0.1232466998636551,0.0020823146890562,64.0,0.7808618347944188,0.5529177655989823,9.0,1066.4149972748648,0.1226364795253837,0.0019406511091904,3.0,-0.0038111701033049,0.4076855771840518,2.0,9.21072575322771,0.2204223474852019,0.0011452442688397,2.219999999999999,-0.0046425484627731,0.4116495137598382,3.0,10.221573634940857,0.2395995453137664,0.0006766267440424,64.0,133.22,0.4822380759232588,1076.583840292771,0.0934,0.0,0.0858000000000001,0.0,0.8077,0.0,0.7864,0.0,1.0,1.0,0.9554848966613672,0.9273979862215156,0.4027556968733439,0.8781134075251722,0.6931637519872814,0.598834128245893,0.9072602013778484,0.1701112877583465,0.9931107578166402,0.9697933227344993,1.0,1.0,0.9660837307896132,0.9130895601483836,0.3402225755166931,0.8012718600953895,0.5659777424483307,0.6613672496025437,0.9114997350291468,0.1568627450980392,0.9936406995230525,0.9666136724960256,0.5050344462109168,0.5119236883942766,0.6030736618971914,0.3222045574986751,0.6883942766295708,0.5098039215686274,0.859565447800742,0.3121356650768415,0.7419183889772125,0.3370429252782194,0.0646528881822999,0.971383147853736,0.6343402225755167,0.3778484366719661,0.7366189719130896,0.3937466878643349,0.6322204557498675,0.4228934817170111,0.7090620031796503,0.3683094859565448,0.7488076311605724,0.5172231054583996,0.0503444621091679,0.9708532061473238,0.721250662427133,0.4817170111287758,0.8335983041865395,1.0,0.8055113937466879,0.8404875463698993,0.8950715421303657,0.6938174883290662,1.0462034098212334,0.0012477336072075,2
3,0.4025,0.0671,3,0.3967,0.0622,2,0.2037,0.0398,2,0.2071,0.0408,0.1667,0.5031,0.1568,0.4959,0.1954,0.1698,0.197,0.1726,1,0.0971,10,1.2,5,0.8,5,0.8,8,1.2,8,1.2,27.0594,86.57100000000004,19.68324513337048,0.0,3.0,0.0002834890036107,0.2667752963141303,2.0,12.002669249285429,0.25310396086247,0.0013437378771149,3.0,-0.0029542538271015,0.2975554395472842,2.0,10.145345657132053,0.2446283861560671,0.0004504491062636,2.0,0.000119363790994,0.2553060408815674,1.0,6.169865624044702,0.2557707834105982,0.0001530840619498,2.0,-0.0003431708991077,0.3971947809062652,2.0,8.305055657876418,0.2745308970894343,0.000610098176718,3.0,10.0,0.3042078894123118,12.002669249285429,0.3975,0.0,0.4033,0.0,0.9963,0.0,0.9929,0.0,0.3879173290937996,0.3932167461579226,0.4970853206147324,0.3932167461579226,0.6899841017488076,0.3338632750397456,0.6958134605193429,0.3105458399576046,0.3322734499205087,0.834658187599364,0.3269740328563858,0.9697933227344993,0.3905670376258611,0.3948065712771595,0.5135135135135135,0.3004769475357711,0.7117117117117117,0.3010068892421834,0.5257021727609963,0.2888182299947006,0.4700582935877053,0.7117117117117117,0.0572337042925278,0.9666136724960256,0.3248542660307366,0.3275039745627981,0.3322734499205087,0.1971383147853736,0.863275039745628,0.1123476417594064,0.7514573396926338,0.1377848436671966,0.3126656067832538,0.834658187599364,0.3778484366719661,0.971383147853736,0.3322734499205087,0.3338632750397456,0.6083730789613142,0.291467938526762,0.854266030736619,0.1255961844197138,0.7551669316375199,0.1467938526762056,0.7291997880233174,0.990990990990991,0.2708002119766826,0.9708532061473238,0.1886592474827769,0.2586115527291998,0.0667726550079491,0.1065182829888712,0.068362480127186,0.4096449390567037,0.0763116057233704,0.1664409876900565,0.120372649090574,5.70876235598355e-07,4
4,0.2052,0.0584,8,0.2098,0.0588,23,1.0352,0.2252,23,1.0285,0.2228,0.2846,0.2565,0.2803,0.2622,0.2175,0.8627,0.2166,0.8571,19,0.4122,58,2.4,5,0.8,5,0.8,6,1.2,6,1.2,85.33060606060606,564.819999999999,15.752538373519958,2.9329608938547485,3.1700000000000017,-6.074719044243439e-05,0.5832528466969513,4.0,10.0,0.2695537341861141,0.0005410549762073,6.340000000000003,-0.002166649792447,0.8718327088398318,6.0,20.358338532754782,0.1991757826118435,0.0007492153487901,21.340000000000003,0.0521615875265768,0.7492099461893332,6.0,203.43515085725727,0.1013721491905025,0.004646957578212,21.340000000000003,0.0530019236610306,0.7878017835684277,8.0,195.64034752019987,0.1172821589196103,0.0044469980763389,21.340000000000003,52.19000000000001,0.7480243213236359,203.43515085725727,0.5948,0.0,0.5902000000000001,0.0,0.1648,0.0,0.1714999999999999,0.0,0.4780074191838898,0.4207737148913619,0.7853736089030207,0.2840487546369899,0.8775834658187599,0.2713301536830949,0.9448860625331214,0.1234764175940646,0.9146793852676206,0.9888712241653418,0.2580816110227875,0.9697933227344993,0.5596184419713831,0.5548489666136724,0.940646528881823,0.5405405405405406,0.8648648648648649,0.2813990461049284,0.9464758876523582,0.1361950185479597,0.9591944886062532,0.4806571277159512,0.0847906730259671,0.9666136724960256,0.7996820349761526,0.8033916269210387,0.9194488606253312,0.8018018018018018,0.2257551669316375,0.9888712241653418,0.8251192368839427,0.7747747747747747,0.9305776364599894,0.0466348701642819,0.8007419183889772,0.971383147853736,0.8007419183889772,0.8018018018018018,0.9507154213036566,0.8007419183889772,0.2257551669316375,0.9867514573396926,0.8134605193428723,0.7747747747747747,0.9411764705882352,0.0694223635400105,0.8007419183889772,0.9708532061473238,0.5092739798622151,0.9570747217806042,0.4578696343402226,0.4578696343402226,0.4573396926338103,0.9650238473767886,0.4599894011658718,0.7229907377080361,0.8660005059686633,0.0002421089928486,2
64,0.6714,0.1554,64,0.7136,0.1329,19,0.5418,0.1486,19,0.4921,0.1279,0.2315,0.8392,0.1862,0.892,0.2743,0.4515,0.2599,0.4101,45,0.0908,166,4.8,8,0.8,8,0.8,4,1.2,4,1.2,2348.4655319148937,4462.18,153.17126160915157,25.66995768688293,64.0,0.3057448880233692,0.3479196086077997,64.0,527.857872631713,0.1760112490287202,-0.0007403988416646,64.0,0.3815045713779891,0.2784489419446842,14.0,538.6054473485957,0.1250533143071401,0.0015442785063038,15.920000000000016,0.0452079566003616,1.6266382920596048,18.0,63.83018534241866,0.1933310558082704,-0.0002905954804688,15.15000000000002,0.0260625450498868,1.6028973766277117,16.0,39.76829855234419,0.2220810845363219,-0.0003143691751286,64.0,159.07000000000005,0.96397605480995,538.6054473485957,0.1286,0.0007403988416646,0.0864,0.0,0.6582,0.0002905954804688,0.7079,0.0003143691751286,1.0,1.0,1.0,0.6343402225755167,0.4435612082670906,0.9888712241653418,0.895601483836778,0.5569687334393216,0.6486486486486487,0.456809750927398,0.6173820879703232,0.9994700582935876,1.0,1.0,0.9772125066242712,0.6486486486486487,0.3449920508744038,0.969263381028087,0.8033916269210387,0.6555378908320085,0.4001059883412824,0.2199258081611022,0.7344992050874404,0.9666136724960256,0.7943826179120297,0.7912029676735559,0.9830418653948064,0.78060413354531,0.5235824059353471,0.7562268150503445,0.9162692103868576,0.4769475357710652,0.9941706412294647,0.2845786963434022,0.7991520932697403,0.996290408055114,0.7954425013248543,0.789613142554319,0.9809220985691574,0.7684154742978272,0.5691573926868044,0.6613672496025437,0.8977212506624271,0.4313725490196078,0.9936406995230525,0.3518812930577636,0.7933227344992051,0.996290408055114,0.5696873343932167,0.2395336512983572,0.9289878113407524,1.0,0.924748277689454,0.9888712241653418,0.5368309485956545,0.4742807555334257,0.8817679346834827,0.0008397758467998,1
64,0.7375,0.1132,64,0.7254,0.1138,15,0.9535,0.2183,16,0.9503,0.2105,0.1535,0.9219,0.1569,0.9068,0.2289,0.7946,0.2215,0.7919,49,0.1103,159,4.8,3,0.8,3,0.8,3,1.2,3,1.2,1806.5733333333333,2590.88,14.565556242616076,23.95251396648045,64.0,0.4785145176210798,0.3128188248232258,4.0,781.2301028806576,0.1262916109299872,0.0017506191996657,64.0,0.4763808898570622,0.3117174789873432,4.0,777.1136536952339,0.1278197519454613,0.0021243770702157,15.0,0.141013398585539,0.9037081609025756,6.0,233.12576685556067,0.131197208460743,0.0071221389991346,16.0,0.143042583032437,0.9226613499483884,6.0,233.21301199047065,0.1341022130576172,0.0065226343588672,64.0,159.0,0.6127264536653833,781.2301028806576,0.0625,0.0,0.0746,0.0,0.2464999999999999,0.0,0.2496999999999999,0.0,1.0,1.0,0.7853736089030207,0.8161102278749337,0.0837307896131425,0.7922628510863805,0.4361420243773184,0.9167991520932698,0.5204027556968733,0.2506624271330153,0.8245892951775304,0.9697933227344993,1.0,1.0,0.7795442501324854,0.81293057763646,0.2167461579226285,0.8161102278749337,0.5267620561738209,0.7853736089030207,0.5188129305776364,0.2930577636459989,0.821939586645469,0.9666136724960256,0.7843137254901961,0.7885532591414944,0.9194488606253312,0.8055113937466879,0.2543720190779014,0.9851616322204556,0.8521462639109698,0.7461579226285109,0.9528351881293058,0.1886592474827769,0.8118706942236354,0.971383147853736,0.7874933757286698,0.7912029676735559,0.9210386857445682,0.8049814520402756,0.2543720190779014,0.978272390037096,0.821939586645469,0.7461579226285109,0.9554848966613672,0.2056173820879703,0.8113407525172232,0.9708532061473238,0.5802861685214626,0.3815580286168522,0.9194488606253312,1.0,0.9242183359830418,0.9040805511393748,0.7572866984631691,0.0947347721798296,0.8902583076642162,0.0606837031978248,1
4,0.1426,0.0495,4,0.1623,0.0462,64,1.115,0.16,64,1.1046,0.1651,0.3471,0.1782,0.2847,0.2029,0.1435,0.9292,0.1495,0.9205,60,0.4787,136,3.6,1,0.8,1,0.8,8,1.2,8,1.2,831.8542028985507,1118.28,18.607873578171628,25.497512437810943,3.0900000000000034,-0.0011173959280551,0.6777768876064584,4.0,12.707863210285762,0.2608815414419596,0.0005271026308894,2.180000000000007,-0.003429249572307,0.510512328323462,3.0,8.737163491606426,0.2612872474677824,0.0001184439683738,64.0,0.3828044325940536,0.2763656770709924,31.0,537.2636797394824,0.1390380723760076,0.0030086463326294,64.0,0.380901006426953,0.2758390052688683,32.0,532.9535684804863,0.1393100629037024,0.0028955196276374,64.0,133.27,0.4351234745674452,537.2636797394824,0.6574,0.0,0.6377,0.0,0.0849999999999999,0.0,0.0953999999999999,0.0,0.4780074191838898,0.4170641229464759,0.7853736089030207,0.4319024907260201,0.940646528881823,0.2045574986751457,0.972972972972973,0.0598834128245893,0.9379968203497616,0.945945945945946,0.1388447270800211,0.9697933227344993,0.4795972443031266,0.2946475887652358,0.6534181240063593,0.2262851086380498,0.908320084790673,0.1854795972443031,0.9485956544780074,0.0922098569157392,0.8653948065712772,0.9411764705882352,0.0445151033386327,0.9666136724960256,1.0,1.0,0.9920508744038156,0.8415474297827239,0.1266560678325384,0.8182299947005829,0.2755696873343932,0.8749337572866984,0.3688394276629571,0.2315845257021727,0.8680445151033387,0.971383147853736,1.0,1.0,0.9920508744038156,0.8415474297827239,0.163751987281399,0.8505564387917329,0.3847376788553259,0.8367779544250132,0.3667196608373079,0.2273449920508744,0.8685744568097509,0.9708532061473238,0.6645468998410174,0.971383147853736,0.8563857975622682,1.0,0.8060413354531002,0.7927927927927928,0.5357710651828299,1.2954589479126566,0.9122852830079754,3.999876386281181e-05,1
